nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
203.8401920096005,203.69917400583358,1471741156846391.8,0.8101217129764477,0.8101217129755018,9.459100169806334e-13,9.459100169806334e-13
203.8601930096505,203.7191611690585,1471596762325239.0,0.7744121920021951,0.7744121920021947,4.440892098500626e-16,4.440892098500626e-16
203.88019400970052,203.73914833228326,1471452396134791.8,0.7227336799093411,0.7227336799073822,1.958877504648626e-12,1.958877504648626e-12
203.90019500975052,203.75913549550813,1471308058266712.2,0.6468888546608097,0.6468888546608104,-6.661338147750939e-16,6.661338147750939e-16
203.9201960098005,203.77912265873294,1471163748712667.5,0.5351682431756828,0.5351682431798664,-4.183653423694977e-12,4.183653423694977e-12
203.9401970098505,203.79910982195776,1471019467464326.0,0.3762130125290348,0.37621301253472106,-5.6862847763738955e-12,5.6862847763738955e-12
203.9601980099005,203.8190969851826,1470875214513361.0,0.17997356074193227,0.17997356075409338,-1.2161105455987808e-11,1.2161105455987808e-11
203.98019900995052,203.83908414840744,1470730989851448.8,0.023606301497103507,0.023606301499906772,-2.803264564921193e-12,2.803264564921193e-12
204.00020001000053,203.85907131163228,1470586793470268.0,0.03008270237414678,0.030082702374146404,3.7470027081099033e-16,3.7470027081099033e-16
204.0202010100505,203.87905847485706,1470442625361502.0,0.19527050772795015,0.19527050772180088,6.1492755332182014e-12,6.1492755332182014e-12
204.0402020101005,203.8990456380819,1470298485516835.8,0.3939692113229478,0.3939692113173929,5.5549453925607395e-12,5.5549453925607395e-12
204.0602030101505,203.91903280130674,1470154373927958.8,0.5521178013615753,0.5521178013615751,2.220446049250313e-16,2.220446049250313e-16
204.08020401020053,203.93901996453155,1470010290586563.5,0.6620797832549069,0.6620797832549057,1.2212453270876722e-15,1.2212453270876722e-15
204.10020501025053,203.95900712775637,1469866235484345.2,0.7360877678788088,0.7360877678788084,4.440892098500626e-16,4.440892098500626e-16
