Wavelength_nm,Reflection
508.05,0.42253317638177756
508.06,0.5646860903262283
508.07,0.6526982518174763
508.08,0.6943780240578338
508.09,0.7002334681062645
508.1,0.6719328272634386
508.11,0.6016757716650015
508.12,0.4774500656202837
508.13,0.3195687539368105
508.14,0.25169462253790176
508.15,0.35954233801196256
508.16,0.515697007798332
508.17,0.6251075349717012
508.18,0.6829783354182517
508.19,0.7016470597354304
508.2,0.6864069824011118
508.21,0.6328414350289344
508.22,0.5287849862244277
508.23,0.374846050744414
508.24,0.2554321107839462
508.25,0.3077701469320342
508.26,0.46467413278962105
508.27,0.5937471675892027
508.28,0.6679985833459748
508.29,0.6989446877523356
508.3,0.6950117136461301
508.31,0.655015051312701
508.32,0.5685715370827538
508.33,0.4271227834855905
508.34,0.27960441935505703
508.35,0.2725356992797459
508.36,0.4152584992039666
508.37,0.5601685422869683
508.38,0.6505055216298361
508.39,0.6932947094057269
508.4,0.6993750522236498
508.41,0.6705057811690722
508.42,0.5986437461016195
508.43,0.47180146545634905
508.44,0.3137634318768365
508.45,0.25488328389990067
508.46,0.37099412521831554
508.47,0.5261663538968222
508.48,0.6316029224763592
508.49,0.6857029525736483
508.5,0.7007430541818752
508.51,0.6810797396113477
508.52,0.62101120973356
508.53,0.5078998940355668
508.54,0.3497335814503998
508.55,0.2518998233643712
508.56,0.3344727270217606
508.57,0.493608965780833
508.58,0.6124365633534654
508.59,0.6770804481464082
508.6,0.7001046906812931
508.61,0.6880719767627058
508.62,0.6374064625520719
508.63,0.5360224710299981
508.64,0.3826454033637108
508.65,0.25865084653957215
508.66,0.30678365977646466
508.67,0.46420453731348105
508.68,0.5941518659455167
508.69,0.6682681256756943
508.7,0.6982675610984908
508.71,0.692494662573491
508.72,0.6491987085797335
508.73,0.557257004555458
508.74,0.41019988212287795
508.75,0.27015395845394674
508.76,0.28752897173491027
508.77,0.43929343417045025
508.78,0.577824279783907
508.79,0.660031726339428
508.8,0.6958975499206457
508.81,0.6951161990908603
508.82,0.6574243338474537
508.83,0.5726850337312845
508.84,0.4316174560341495
508.85,0.2824650120602576
508.86,0.27530930553695765
508.87,0.41974728813314516
508.88,0.5643863439889399
508.89,0.6530389804209735
508.9,0.6935343238760403
508.91,0.6965122544407031
508.92,0.6628404516130795
508.93,0.5831996174245979
508.94,0.44684862392886004
508.95,0.29291526879124374
508.96,0.2683718284560015
508.97,0.40600132752316487
508.98,0.5545715397687908
508.99,0.647829857938343
509.0,0.6915923960959275
509.01,0.697095783405929
509.02,0.665971561551127
509.03,0.5894547343948979
509.04,0.4561029702250184
509.05,0.2999157663385037
509.06,0.26515443816525897
509.07,0.3981843313082391
509.08,0.5488840493290984
509.09,0.6447885110722631
509.1,0.6903554197799632
509.11,0.6971331386782703
509.12,0.6671426498044406
509.13,0.5918625517760167
509.14,0.4596031380549813
509.15,0.30266921343781467
509.16,0.26462518639947663
509.17,0.39627604673606787
509.18,0.5475909638565274
509.19,0.6441225383323829
509.2,0.6899693983780196
509.21,0.6967518270146862
509.22,0.6664993375078443
509.23,0.5906026883616193
509.24,0.4574728201033951
509.25,0.3009570942729864
509.26,0.26643973760465967
509.27,0.40022454600153673
509.28,0.5507259572014549
509.29,0.6458523037809041
509.3,0.6904385394892266
509.31,0.6959435906913757
509.32,0.6640170707469076
509.33,0.5856296827654668
509.34,0.4497042492874075
509.35,0.29505737277284216
509.36,0.27097204759419985
509.37,0.40998185407920434
509.38,0.5580941673128219
509.39,0.6498110335124281
509.4,0.691625554313539
509.41,0.6945646091374184
509.42,0.6595006988558184
509.43,0.576674959077377
509.44,0.4361852309459889
509.45,0.2858000582945001
509.46,0.27924381810227916
509.47,0.4254487262363628
509.48,0.5692752793601945
509.49,0.6556553416294802
509.5,0.6932563509898553
509.51,0.6923327833582771
509.52,0.6525746145467106
509.53,0.5632456537713654
509.54,0.41679565507236094
509.55,0.27474378852640124
509.56,0.29273229338887097
509.57,0.44635110476648315
509.58,0.583630454210769
509.59,0.6628850338055318
509.6,0.694927290112561
509.61,0.6888203036810525
509.62,0.6426627112802631
509.63,0.5446301543563509
509.64,0.3916133416755089
509.65,0.26441457416522884
509.66,0.3130145175138633
509.67,0.47209840671920983
509.68,0.6003231928415512
509.69,0.6708696900878351
509.7,0.6961114498408734
509.71,0.6834380460355033
509.72,0.6289576962044099
509.73,0.5199350293010109
509.74,0.36129833445561926
509.75,0.25845461385244994
509.76,0.34124671575565
509.77,0.5016891904260139
509.78,0.6183612250551256
509.79,0.6788773699571735
509.8,0.696158693244206
509.81,0.6754069342940868
509.82,0.6103828673428808
509.83,0.4882092722828252
509.84,0.32772952763107166
509.85,0.2613928927243756
509.86,0.3775929773304058
509.87,0.5337193752538428
509.88,0.6366570390270564
509.89,0.6860982880605067
509.9,0.6942827603705014
509.91,0.6637107689566978
509.92,0.5855614975285698
509.93,0.4487719623213209
509.94,0.2948671469592628
509.95,0.2777003763442995
509.96,0.42084620544353274
509.97,0.5665067371332454
509.98,0.6540936217496726
509.99,0.6916542846527463
510.0,0.6895271392495322
510.01,0.6470269107124416
510.02,0.5528418864596923
510.03,0.40195119534759755
510.04,0.26945589477744153
510.05,0.3101061530837442
510.06,0.4684864288749285
510.07,0.5982900714534352
510.08,0.6695751959553649
510.09,0.6945837710160044
510.1,0.680700327366746
510.11,0.6236410679844923
510.12,0.5105067020764751
510.13,0.3504936475335307
510.14,0.2605270929199997
510.15,0.3579186361373356
510.16,0.5172128176844344
510.17,0.6274254020611438
510.18,0.682043003684243
510.19,0.6937911771838287
510.2,0.6662717156127095
510.21,0.591385973975446
510.22,0.4574662235860092
510.23,0.3015950358808054
510.24,0.27641193519707247
510.25,0.4166408291649874
510.26,0.5636973175231478
510.27,0.6525064390138132
510.28,0.6904414019759327
510.29,0.687949005181927
510.3,0.6442277424026402
510.31,0.5477423013363248
510.32,0.3949947322277082
510.33,0.26816313229816513
510.34,0.31977510554704985
510.35,0.47946349135313904
510.36,0.6051942282321802
510.37,0.6723726195016646
510.38,0.6936245211266109
510.39,0.6753401366052554
510.4,0.6119250074415857
510.41,0.4904941971307149
510.42,0.3300460993402445
510.43,0.2657589553421067
510.44,0.3846049418236856
510.45,0.5396608178673041
510.46,0.6397834636362651
510.47,0.6860059523677406
510.48,0.6901941068521829
510.49,0.6536357635935377
510.5,0.5661062832121042
510.51,0.419842043753454
510.52,0.278893363831791
510.53,0.30306724748143676
510.54,0.4588353680337769
510.55,0.5923123696489426
510.56,0.6662564712830864
510.57,0.6923342167684283
510.58,0.6782556256821437
510.59,0.6196519913432885
510.6,0.5036304003998976
510.61,0.3432450948644207
510.62,0.2647568311605763
510.63,0.37320252839532697
510.64,0.5304065485267229
510.65,0.6346730569206055
510.66,0.6837812246531544
510.67,0.6899493233484676
510.68,0.6550864944263932
510.69,0.5693237608564614
510.7,0.42435759050637484
510.71,0.28179075214087046
510.72,0.3023436076320998
510.73,0.4573703678994643
510.74,0.5913863533253678
510.75,0.6655786702957027
510.76,0.6914697582453572
