wavelength_um,reflectance_Rp
0.21320066003300167,0.7006213889147576
0.21322066103305165,0.4254787783876392
0.21324066203310166,0.052896545673873835
0.21326066303315167,0.3962454961840166
0.21328066403320167,0.6896937872830717
0.21330066503325168,0.7964330837108233
0.2133206660333017,0.8279255425822102
0.21334066703335167,0.8158109110410107
0.21336066803340167,0.748057356909633
0.21338066903345168,0.5503050928815151
0.2134006700335017,0.12740678372727915
0.2134206710335517,0.247334515420772
0.2134406720336017,0.6261564602812459
0.21346067303365168,0.7751041614748078
0.2134806740337017,0.8235000303990365
0.2135006750337517,0.8231723618141061
0.2135206760338017,0.773583139296904
0.2135406770338517,0.6205403421995301
0.21356067803390172,0.2328740153453021
0.2135806790339517,0.1436469057622517
0.2136006800340017,0.5666385773553686
0.2136206810340517,0.7552373407602124
0.21364068203410172,0.8182129827077217
0.21366068303415173,0.826147418008783
0.2136806840342017,0.7868948792518898
0.21370068503425171,0.6575499637197938
0.21372068603430172,0.3065184793376129
0.21374068703435173,0.09332452027368651
0.21376068803440174,0.5238842995826827
0.21378068903445174,0.7413055949700892
0.21380069003450175,0.8142968050608292
0.21382069103455173,0.8270159386984123
0.21384069203460174,0.7925584007345187
0.21386069303465174,0.6728242154111456
0.21388069403470175,0.3381886975346883
0.21390069503475176,0.07849855216801205
0.21392069603480174,0.5076027681571732
0.21394069703485175,0.7367052972229347
0.21396069803490175,0.8131298668874359
0.21398069903495176,0.8268599495024581
0.21400070003500177,0.7924060656819536
0.21402070103505177,0.6708438629435103
0.21404070203510175,0.3290982880188832
0.21406070303515176,0.08634037992620183
0.21408070403520177,0.5212796219685129
0.21410070503525178,0.7425017165291803
0.21412070603530178,0.8150163099140513
0.2141407070353518,0.8258196371839317
0.21416070803540177,0.7865022002615933
0.21418070903545178,0.6512380090740151
0.21420071003550178,0.2790500335876962
0.2142207110355518,0.12347923151923819
0.2142407120356018,0.5616861366233417
0.2142607130356518,0.7571563726618133
0.21428071403570179,0.8191914157688659
0.2143007150357518,0.8231301557763999
0.2143207160358018,0.7731286406752851
0.2143407170358518,0.6085113614636365
0.21436071803590181,0.18951784178998615
0.2143807190359518,0.20837174747852158
0.2144007200360018,0.6194513122384082
0.2144207210360518,0.7769785909233146
0.21444072203610182,0.8238683708308441
0.21446072303615182,0.8169204729840563
0.21448072403620183,0.747975393552517
0.21450072503625184,0.5299280745908846
0.21452072603630182,0.08706818529617621
0.21454072703635182,0.3436986804175234
0.21456072803640183,0.6821054420283472
0.21458072903645184,0.7974986299430932
0.21460073003650185,0.8265317051321193
0.21462073103655183,0.8037994840360068
0.21464073203660183,0.7019830969828958
0.21466073303665184,0.3937451301988592
0.21468073403670185,0.06583116477121088
0.21470073503675186,0.49818573965316576
0.21472073603680186,0.7387036106992095
0.21474073703685184,0.8145818418412942
0.21476073803690185,0.8238903268835972
0.21478073903695186,0.777470833671337
0.21480074003700186,0.6160010869428731
0.21482074103705187,0.19123891882291816
0.21484074203710188,0.22092692167002798
0.21486074303715186,0.6321191155708281
0.21488074403720187,0.7828061819999644
0.21490074503725187,0.8246836753564573
0.21492074603730188,0.8110149030746101
0.2149407470373519,0.7248344496663303
0.2149607480374019,0.45178147062628415
0.21498074903745187,0.05639006689371007
0.21500075003750188,0.4598329145101071
0.2150207510375519,0.7279421914774231
0.2150407520376019,0.811972065230669
0.2150607530376519,0.8239476920866843
0.21508075403770188,0.7785051774894992
0.2151007550377519,0.6154685129040668
0.2151207560378019,0.1828271331950599
0.2151407570378519,0.2391429784510064
0.2151607580379019,0.6447169723897018
0.21518075903795192,0.7877501081126496
0.2152007600380019,0.825083459759077
0.2152207610380519,0.8056046438925781
0.2152407620381019,0.7040685534126938
0.21526076303815192,0.38476822746915895
0.21528076403820193,0.07787385871815604
0.21530076503825193,0.53067995048685
0.21532076603830191,0.7529615418866016
0.21534076703835192,0.8186906029397023
0.21536076803840193,0.8187440408566798
0.21538076903845194,0.7529345566170791
0.21540077003850194,0.5289937070043275
0.21542077103855195,0.07552114398074027
0.21544077203860193,0.3945432456543606
0.21546077303865194,0.7091736772031052
0.21548077403870194,0.8074432109979411
0.21550077503875195,0.8240550613961928
0.21552077603880196,0.780741129024102
