Wavelength(um),Intensity
5.053299999999757430e-01,2.908946241739489638e-02
5.053399999999756975e-01,2.668716306997629545e-02
5.053499999999756520e-01,3.435672588068298949e-02
5.053599999999756065e-01,5.198006661808736439e-02
5.053699999999755610e-01,6.399022193678552406e-02
5.053799999999755155e-01,4.794163286082122472e-02
5.053899999999754700e-01,3.154942168372157352e-02
5.053999999999754245e-01,2.604869876761266301e-02
5.054099999999753789e-01,2.943117000766979838e-02
5.054199999999753334e-01,4.497821863013543725e-02
5.054299999999752879e-01,6.202758596424104431e-02
5.054399999999752424e-01,5.589380179908941260e-02
5.054499999999751969e-01,3.577091451386919113e-02
5.054599999999751514e-01,2.669130538997196989e-02
5.054699999999751059e-01,2.696249324424596083e-02
5.054799999999750604e-01,3.746080324110363791e-02
5.054899999999750149e-01,5.716242305614942232e-02
5.054999999999749694e-01,6.116105353895476271e-02
5.055099999999749238e-01,4.378451444488070526e-02
5.055199999999748783e-01,2.960641023414847459e-02
5.055299999999748328e-01,2.638349959154020347e-02
5.055399999999747873e-01,3.264604693194993190e-02
5.055499999999747418e-01,4.960930792750622986e-02
5.055599999999746963e-01,6.291047189859974575e-02
5.055699999999746508e-01,5.021510251482456250e-02
5.055799999999746053e-01,3.238940804690040171e-02
5.055899999999745598e-01,2.617363275249894039e-02
5.055999999999745143e-01,2.856689860815017634e-02
5.056099999999744687e-01,4.119619136453633174e-02
5.056199999999744232e-01,5.988615709891968730e-02
5.056299999999743777e-01,5.994712819280376831e-02
5.056399999999743322e-01,3.982431427553043829e-02
5.056499999999742867e-01,2.683397317007454180e-02
5.056599999999742412e-01,2.673970990497762795e-02
5.056699999999741957e-01,3.487909234006775910e-02
5.056799999999741502e-01,5.313836504025538920e-02
5.056899999999741047e-01,6.303228557539652943e-02
5.056999999999740592e-01,4.670453948921571286e-02
5.057099999999740136e-01,3.064076840598789139e-02
5.057199999999739681e-01,2.623536345377648279e-02
5.057299999999739226e-01,3.031347261999605552e-02
5.057399999999738771e-01,4.548681223158676512e-02
5.057499999999738316e-01,6.236564332105117014e-02
5.057599999999737861e-01,5.408006816444413389e-02
5.057699999999737406e-01,3.636926882874681050e-02
5.057799999999736951e-01,2.676221185593292279e-02
