Wavelength(um),Intensity
0.40870999999999996,0.309833750245477
0.40872,0.6458742464295734
0.40873000000000004,0.7767111623212032
0.40874,0.818792139728665
0.40875,0.8141910180430374
0.40876,0.7585989427322364
0.40876999999999997,0.5951742399324035
0.40878,0.2117825076992562
0.40879000000000004,0.1576526169885016
0.4088,0.5594130535263291
0.40881,0.7456486712670988
0.40882,0.8104330488049981
0.40882999999999997,0.8206257308010182
0.40884,0.7858231641625792
0.40885000000000005,0.6717814099104921
0.40886,0.3687175040261016
0.40887,0.0660776857445594
0.40888,0.4394395537864231
0.40889,0.7004802823774061
0.4089,0.7957471588817702
0.40891000000000005,0.8219128971437872
0.40892,0.8042512921732817
0.40893,0.7259851464414174
0.40893999999999997,0.5062004495963337
0.40895,0.1007018836817042
0.40896,0.2870651941644796
0.40897,0.6350880201005101
0.40898,0.7729200829891774
0.40899,0.8180408926954583
0.409,0.8157575366619332
0.40901,0.763940303386165
0.40902,0.6099711389055199
0.40902999999999995,0.2379778400809988
0.40904,0.1350095534777382
0.40905,0.5411791569793075
0.40906,0.738973965713934
0.40907,0.8084568775783518
0.40908,0.8214255973534638
0.40908999999999995,0.7901051906323001
0.4091,0.6839612159940637
0.40911000000000003,0.3981594584694989
0.40912,0.0618228181039821
0.40913,0.4110744350048627
0.40914,0.6892021698104969
0.40914999999999996,0.7919382126487825
0.40916,0.821710694682854
0.40917000000000003,0.8074439802058946
0.40918,0.7356848155150312
0.40919,0.5322915207227683
0.4092,0.1251557942088063
0.40920999999999996,0.2502835972487047
0.40922000000000003,0.6165330857754312
0.40923000000000004,0.7663257335220082
0.40924,0.8164971386632713
0.40925,0.8178020565135383
0.40926,0.7714621071559749
0.40926999999999997,0.6309296987623474
0.40928,0.2786587845089658
0.40929000000000004,0.1052820193363321
0.4093,0.5117409057742737
0.40931,0.7280643429558603
0.40932,0.8050504052060282
