Wavelength (um), Intensity
0.551560, 0.432606
0.551570, 0.249776
0.551580, 0.360815
0.551590, 0.566675
0.551600, 0.675688
0.551610, 0.705153
0.551620, 0.670358
0.551630, 0.553627
0.551640, 0.343389
0.551650, 0.255904
0.551660, 0.450067
0.551670, 0.621299
0.551680, 0.695189
0.551690, 0.699371
0.551700, 0.636125
0.551710, 0.478827
0.551720, 0.271299
0.551730, 0.315431
0.551740, 0.529872
0.551750, 0.6601
0.551760, 0.704214
0.551770, 0.683639
0.551780, 0.587469
0.551790, 0.391966
0.551800, 0.244979
0.551810, 0.40104
0.551820, 0.593114
0.551830, 0.685684
0.551840, 0.703719
0.551850, 0.656843
0.551860, 0.522698
0.551870, 0.308054
0.551880, 0.276683
0.551890, 0.48647
0.551900, 0.639784
0.551910, 0.700215
0.551920, 0.693835
0.551930, 0.617204
0.551940, 0.442826
0.551950, 0.253321
0.551960, 0.3501
0.551970, 0.558446
0.551980, 0.672179
0.551990, 0.705073
0.552000, 0.673918
0.552010, 0.562733
0.552020, 0.355929
0.552030, 0.251359
0.552040, 0.436818
0.552050, 0.613816
0.552060, 0.6927
0.552070, 0.700835
0.552080, 0.642617
0.552090, 0.49252
0.552100, 0.281391
0.552110, 0.302239
0.552120, 0.516545
0.552130, 0.653894
0.552140, 0.703127
0.552150, 0.687325
0.552160, 0.598072
0.552170, 0.409663
0.552180, 0.245799
0.552190, 0.382758
0.552200, 0.581164
0.552210, 0.681073
0.552220, 0.704476
0.552230, 0.663657
0.552240, 0.538574
0.552250, 0.325803
0.552260, 0.264817
0.552270, 0.467216
0.552280, 0.62987
0.552290, 0.697465
0.552300, 0.697024
0.552310, 0.628323
0.552320, 0.464263
0.552330, 0.263267
0.552340, 0.328566
0.552350, 0.540829
0.552360, 0.664562
0.552370, 0.704507
0.552380, 0.680356
0.552390, 0.5795
0.552400, 0.380514
0.552410, 0.246168
0.552420, 0.411556
0.552430, 0.598983
0.552440, 0.687517
0.552450, 0.702923
0.552460, 0.653408
0.552470, 0.515915
0.552480, 0.302083
0.552490, 0.281597
0.552500, 0.492193
0.552510, 0.642183
0.552520, 0.700557
0.552530, 0.692754
0.552540, 0.614599
0.552550, 0.438921
0.552560, 0.252487
0.552570, 0.35307
0.552580, 0.560044
0.552590, 0.672521
0.552600, 0.704835
0.552610, 0.673405
0.552620, 0.562234
0.552630, 0.356097
0.552640, 0.25154
0.552650, 0.435741
0.552660, 0.612741
0.552670, 0.692088
0.552680, 0.700842
0.552690, 0.6437
0.552700, 0.495586
0.552710, 0.284503
0.552720, 0.2988
0.552730, 0.512112
0.552740, 0.651478
0.552750, 0.702441
0.552760, 0.688441
0.552770, 0.602049
0.552780, 0.417236
0.552790, 0.247273
0.552800, 0.374277
0.552810, 0.574901
0.552820, 0.678348
0.552830, 0.704507
0.552840, 0.666912
0.552850, 0.546954
0.552860, 0.336651
0.552870, 0.259291
0.552880, 0.455178
0.552890, 0.623128
0.552900, 0.695237
0.552910, 0.698597
0.552920, 0.635019
0.552930, 0.478264
0.552940, 0.272258
0.552950, 0.31444
0.552960, 0.527457
0.552970, 0.65832
0.552980, 0.703488
0.552990, 0.684449
0.553000, 0.591216
0.553010, 0.39967
0.553020, 0.245724
0.553030, 0.391468
0.553040, 0.58601
0.553050, 0.682482
0.553060, 0.703846
0.553070, 0.661264
0.553080, 0.534235
0.553090, 0.322038
0.553100, 0.267349
0.553110, 0.470015
0.553120, 0.630684
0.553130, 0.697316
0.553140, 0.696494
0.553150, 0.627791
0.553160, 0.464457
0.553170, 0.264294
0.553180, 0.32728
0.553190, 0.538699
0.553200, 0.663136
0.553210, 0.703986
0.553220, 0.681086
0.553230, 0.582562
0.553240, 0.386438
0.553250, 0.246148
0.553260, 0.404362
0.553270, 0.593858
0.553280, 0.685256
0.553290, 0.703107
0.553300, 0.656787
0.553310, 0.524532
0.553320, 0.31189
0.553330, 0.274235
0.553340, 0.480495
0.553350, 0.635811
0.553360, 0.698584
0.553370, 0.694774
0.553380, 0.622364
0.553390, 0.454503
0.553400, 0.259571
0.553410, 0.336611
0.553420, 0.546225
0.553430, 0.666236
0.553440, 0.704152
0.553450, 0.678594
0.553460, 0.576442
0.553470, 0.377583
0.553480, 0.247234
0.553490, 0.4129
0.553500, 0.598802
0.553510, 0.686903
0.553520, 0.702481
0.553530, 0.653731
0.553540, 0.518166
0.553550, 0.305783
0.553560, 0.278991
0.553570, 0.486851
0.553580, 0.638789
0.553590, 0.699224
0.553600, 0.693614
0.553610, 0.618993
0.553620, 0.448602
0.553630, 0.257249
0.553640, 0.342062
0.553650, 0.550315
0.553660, 0.667825
0.553670, 0.704133
0.553680, 0.677144
0.553690, 0.573103
0.553700, 0.373062
0.553710, 0.248108
0.553720, 0.417106
0.553730, 0.601075
0.553740, 0.687573
0.553750, 0.702092
0.553760, 0.652259
0.553770, 0.515334
0.553780, 0.303373
0.553790, 0.281082
0.553800, 0.489248
0.553810, 0.639786
0.553820, 0.699345
0.553830, 0.69312
0.553840, 0.617832
0.553850, 0.446847
0.553860, 0.256807
0.553870, 0.343476
0.553880, 0.551132
0.553890, 0.668016
0.553900, 0.704009
0.553910, 0.676826
0.553920, 0.572669
0.553930, 0.372823
0.553940, 0.248335
0.553950, 0.417019
0.553960, 0.600791
0.553970, 0.687336
0.553980, 0.701995
0.553990, 0.652446
0.554000, 0.516113
0.554010, 0.304489
0.554020, 0.280315
0.554030, 0.487759
0.554040, 0.638864
0.554050, 0.698985
0.554060, 0.693329
0.554070, 0.618924
0.554080, 0.44925
0.554090, 0.258094
0.554100, 0.340832
0.554110, 0.548719
0.554120, 0.666832
0.554130, 0.703792
0.554140, 0.677653
0.554150, 0.575146
0.554160, 0.376842
0.554170, 0.24791
0.554180, 0.412657
0.554190, 0.597948
0.554200, 0.686185
0.554210, 0.702182
0.554220, 0.654269
0.554230, 0.520463
0.554240, 0.309174
0.554250, 0.276804
0.554260, 0.482364
0.554270, 0.635986
0.554280, 0.698114
0.554290, 0.694202
0.554300, 0.622207
0.554310, 0.455757
0.554320, 0.261336
0.554330, 0.334233
0.554340, 0.542999
0.554350, 0.664208
0.554360, 0.70343
0.554370, 0.679554
0.554380, 0.580421
0.554390, 0.385134
0.554400, 0.247249
0.554410, 0.404017
0.554420, 0.592432
0.554430, 0.684037
0.554440, 0.702573
0.554450, 0.657616
0.554460, 0.528233
0.554470, 0.317663
0.554480, 0.270983
0.554490, 0.472948
0.554500, 0.631013
0.554510, 0.69663
0.554520, 0.695634
0.554530, 0.627512
0.554540, 0.466228
0.554550, 0.267114
0.554560, 0.323937
0.554570, 0.533783
0.554580, 0.659993
0.554590, 0.702804
0.554600, 0.68238
0.554610, 0.588265
0.554620, 0.397709
0.554630, 0.247192
0.554640, 0.391115
0.554650, 0.584009
0.554660, 0.680728
0.554670, 0.703027
0.554680, 0.662283
0.554690, 0.539152
0.554700, 0.330318
0.554710, 0.263661
0.554720, 0.45933
0.554730, 0.623697
0.554740, 0.694363
0.554750, 0.697446
0.554760, 0.63457
0.554770, 0.480423
0.554780, 0.276285
0.554790, 0.310445
0.554800, 0.52077
0.554810, 0.653935
0.554820, 0.701728
0.554830, 0.685909
0.554840, 0.598338
0.554850, 0.41451
0.554860, 0.248995
0.554870, 0.374059
0.554880, 0.57233
0.554890, 0.676013
0.554900, 0.703335
0.554910, 0.667991
0.554920, 0.552826
0.554930, 0.347507
0.554940, 0.256109
0.554950, 0.441304
0.554960, 0.613675
0.554970, 0.691063
0.554980, 0.699399
0.554990, 0.643028
0.555000, 0.497964
0.555010, 0.289857
0.555020, 0.29464
0.555030, 0.503569
0.555040, 0.64568
0.555050, 0.699946
0.555060, 0.689857
0.555070, 0.610203
0.555080, 0.435331
0.555090, 0.254267
0.555100, 0.353183
0.555110, 0.556922
0.555120, 0.669547
0.555130, 0.703226
0.555140, 0.674391
0.555150, 0.568744
0.555160, 0.369454
0.555170, 0.250135
0.555180, 0.418733
0.555190, 0.600459
0.555200, 0.686399
0.555210, 0.701194
0.555220, 0.652456
0.555230, 0.518315
0.555240, 0.308779
0.555250, 0.277976
0.555260, 0.481745
0.555270, 0.634753
0.555280, 0.697128
0.555290, 0.69388
0.555300, 0.623338
0.555310, 0.459743
0.555320, 0.264804
0.555330, 0.329254
0.555340, 0.537203
0.555350, 0.66088
0.555360, 0.702363
0.555370, 0.68108
0.555380, 0.586287
0.555390, 0.396082
0.555400, 0.248075
0.555410, 0.391704
0.555420, 0.583424
0.555430, 0.679941
0.555440, 0.702471
0.555450, 0.662372
0.555460, 0.540785
0.555470, 0.333691
0.555480, 0.262665
0.555490, 0.454904
0.555500, 0.62054
0.555510, 0.692862
0.555520, 0.697584
0.555530, 0.637161
0.555540, 0.487059
0.555550, 0.282288
0.555560, 0.303765
0.555570, 0.51252
0.555580, 0.64943
0.555590, 0.700335
0.555600, 0.687611
0.555610, 0.604757
0.555620, 0.4269
0.555630, 0.252615
0.555640, 0.360804
0.555650, 0.561811
0.555660, 0.671144
0.555670, 0.702814
0.555680, 0.672258
0.555690, 0.564551
0.555700, 0.364659
0.555710, 0.251763
0.555720, 0.422883
0.555730, 0.60227
0.555740, 0.686633
0.555750, 0.700529
0.555760, 0.651057
0.555770, 0.516353
0.555780, 0.307866
0.555790, 0.279264
0.555800, 0.482237
0.555810, 0.634461
0.555820, 0.696651
0.555830, 0.693503
0.555840, 0.623414
0.555850, 0.460968
0.555860, 0.266336
0.555870, 0.327521
0.555880, 0.534756
0.555890, 0.659323
0.555900, 0.701737
0.555910, 0.681572
0.555920, 0.588712
0.555930, 0.401012
0.555940, 0.248982
0.555950, 0.386086
0.555960, 0.579008
0.555970, 0.677802
0.555980, 0.702222
0.555990, 0.664401
0.556000, 0.546523
0.556010, 0.341713
0.556020, 0.259581
0.556030, 0.445956
0.556040, 0.615054
0.556050, 0.690711
0.556060, 0.698243
0.556070, 0.641514
0.556080, 0.496975
0.556090, 0.291016
0.556100, 0.294759
0.556110, 0.501395
0.556120, 0.64361
0.556130, 0.69867
0.556140, 0.689761
0.556150, 0.612354
0.556160, 0.441343
0.556170, 0.258021
0.556180, 0.346031
0.556190, 0.549683
0.556200, 0.665572
0.556210, 0.702109
0.556220, 0.676574
0.556230, 0.576403
0.556240, 0.382782
0.556250, 0.249636
0.556260, 0.403937
0.556270, 0.590088
0.556280, 0.68178
0.556290, 0.701277
0.556300, 0.658341
0.556310, 0.533399
0.556320, 0.326894
0.556330, 0.267249
0.556340, 0.461119
0.556350, 0.622926
0.556360, 0.692931
0.556370, 0.696255
0.556380, 0.634607
0.556390, 0.483712
0.556400, 0.281435
0.556410, 0.306093
0.556420, 0.513204
0.556430, 0.648934
0.556440, 0.699549
0.556450, 0.686974
0.556460, 0.604872
0.556470, 0.428893
0.556480, 0.254484
0.556490, 0.357833
0.556500, 0.558275
0.556510, 0.668935
0.556520, 0.701991
0.556530, 0.673226
0.556540, 0.56871
0.556550, 0.372293
0.556560, 0.251363
0.556570, 0.41412
0.556580, 0.595948
0.556590, 0.683678
0.556600, 0.700456
0.556610, 0.654685
0.556620, 0.525981
0.556630, 0.319437
0.556640, 0.272143
0.556650, 0.468792
0.556660, 0.626624
0.556670, 0.693773
0.556680, 0.694999
0.556690, 0.630938
0.556700, 0.477175
0.556710, 0.277538
0.556720, 0.311728
0.556730, 0.518303
0.556740, 0.651009
0.556750, 0.699678
0.556760, 0.685545
0.556770, 0.601545
0.556780, 0.423899
0.556790, 0.253712
0.556800, 0.362385
0.556810, 0.56115
0.556820, 0.669851
0.556830, 0.701703
0.556840, 0.671902
0.556850, 0.566151
0.556860, 0.369379
0.556870, 0.252319
0.556880, 0.416701
0.556890, 0.59709
0.556900, 0.683823
0.556910, 0.700025
0.556920, 0.653776
0.556930, 0.524674
0.556940, 0.318724
0.556950, 0.273035
0.556960, 0.469283
0.556970, 0.626521
0.556980, 0.693474
0.556990, 0.694692
0.557000, 0.630805
0.557010, 0.477603
0.557020, 0.278438
0.557030, 0.311113
0.557040, 0.517014
0.557050, 0.650087
0.557060, 0.699221
0.557070, 0.685645
0.557080, 0.602604
0.557090, 0.426399
0.557100, 0.254876
0.557110, 0.359587
0.557120, 0.55855
0.557130, 0.668471
0.557140, 0.701352
0.557150, 0.67272
0.557160, 0.568866
0.557170, 0.373912
0.557180, 0.252022
0.557190, 0.411761
0.557200, 0.593648
0.557210, 0.682286
0.557220, 0.700034
0.557230, 0.655668
0.557240, 0.52951
0.557250, 0.324604
0.557260, 0.269846
0.557270, 0.462664
0.557280, 0.622646
0.557290, 0.692042
0.557300, 0.695331
0.557310, 0.63418
0.557320, 0.484926
0.557330, 0.284185
0.557340, 0.304411
0.557350, 0.509318
0.557360, 0.646115
0.557370, 0.69813
0.557380, 0.687207
0.557390, 0.607923
0.557400, 0.436287
0.557410, 0.258416
0.557420, 0.34962
0.557430, 0.550342
0.557440, 0.664674
0.557450, 0.700832
0.557460, 0.675537
0.557470, 0.576619
0.557480, 0.385905
0.557490, 0.251307
0.557500, 0.399338
0.557510, 0.585392
0.557520, 0.678893
0.557530, 0.700324
0.557540, 0.660126
0.557550, 0.540156
0.557560, 0.337438
0.557570, 0.263598
0.557580, 0.448774
0.557590, 0.614695
0.557600, 0.689253
0.557610, 0.696689
0.557620, 0.640718
0.557630, 0.498768
0.557640, 0.295722
0.557650, 0.292532
0.557660, 0.494863
0.557670, 0.638734
0.557680, 0.696137
0.557690, 0.689927
0.557700, 0.617033
0.557710, 0.453278
0.557720, 0.265954
0.557730, 0.333049
0.557740, 0.536031
0.557750, 0.658063
0.557760, 0.699828
0.557770, 0.679959
0.557780, 0.588815
0.557790, 0.405378
0.557800, 0.252315
0.557810, 0.379562
0.557820, 0.571729
0.557830, 0.673214
0.557840, 0.700522
0.557850, 0.666643
0.557860, 0.555911
0.557870, 0.357849
0.557880, 0.256567
0.557890, 0.427331
0.557900, 0.602017
0.557910, 0.684649
0.557920, 0.698329
0.557930, 0.649783
0.557940, 0.518399
0.557950, 0.314553
0.557960, 0.277444
0.557970, 0.473048
0.557980, 0.627259
0.557990, 0.69275
0.558000, 0.693287
0.558010, 0.629151
0.558020, 0.476756
0.558030, 0.279997
0.558040, 0.311215
0.558050, 0.514794
0.558060, 0.647934
0.558070, 0.697811
0.558080, 0.685367
0.558090, 0.604519
0.558100, 0.432071
0.558110, 0.258398
0.558120, 0.353024
0.558130, 0.5517
0.558140, 0.664535
0.558150, 0.700051
0.558160, 0.674482
0.558170, 0.575709
0.558180, 0.386252
0.558190, 0.252497
0.558200, 0.398232
0.558210, 0.583581
0.558220, 0.677506
0.558230, 0.699611
0.558240, 0.660496
0.558250, 0.542676
0.558260, 0.342123
0.558270, 0.262683
0.558280, 0.443215
0.558290, 0.610632
0.558300, 0.687233
0.558310, 0.696571
0.558320, 0.643237
0.558330, 0.505614
0.558340, 0.303292
0.558350, 0.28692
0.558360, 0.485584
0.558370, 0.63323
0.558380, 0.694024
0.558390, 0.69095
0.558400, 0.622516
0.558410, 0.465108
0.558420, 0.273643
0.558430, 0.3215
0.558440, 0.524017
0.558450, 0.651808
0.558460, 0.698121
0.558470, 0.682717
0.558480, 0.598158
0.558490, 0.422292
0.558500, 0.256504
0.558510, 0.362181
0.558520, 0.557968
0.558530, 0.666791
0.558540, 0.699703
0.558550, 0.671793
0.558560, 0.570046
0.558570, 0.378992
0.558580, 0.253754
0.558590, 0.405136
0.558600, 0.58738
0.558610, 0.678562
0.558620, 0.698886
0.558630, 0.658067
0.558640, 0.53819
0.558650, 0.337765
0.558660, 0.265278
0.558670, 0.447456
0.558680, 0.612467
0.558690, 0.687445
0.558700, 0.695739
0.558710, 0.641399
0.558720, 0.502811
0.558730, 0.30173
0.558740, 0.28906
0.558750, 0.487239
0.558760, 0.633574
0.558770, 0.693708
0.558780, 0.690281
0.558790, 0.621641
0.558800, 0.464458
0.558810, 0.274145
0.558820, 0.321847
0.558830, 0.523431
0.558840, 0.651078
0.558850, 0.697559
0.558860, 0.682492
0.558870, 0.59866
0.558880, 0.424125
0.558890, 0.257753
0.558900, 0.360033
0.558910, 0.555592
0.558920, 0.665351
0.558930, 0.699157
0.558940, 0.672317
0.558950, 0.572373
0.558960, 0.383349
0.558970, 0.25412
0.558980, 0.400366
0.558990, 0.583676
0.559000, 0.676724
0.559010, 0.698612
0.559020, 0.659672
0.559030, 0.542796
0.559040, 0.344233
0.559050, 0.263228
0.559060, 0.440335
0.559070, 0.607861
0.559080, 0.685485
0.559090, 0.695992
0.559100, 0.644455
0.559110, 0.510105
0.559120, 0.309328
0.559130, 0.283531
0.559140, 0.478242
0.559150, 0.628435
0.559160, 0.691875
0.559170, 0.69133
0.559180, 0.626555
0.559190, 0.47472
0.559200, 0.281334
0.559210, 0.312423
0.559220, 0.513095
0.559230, 0.645724
0.559240, 0.696085
0.559250, 0.684624
0.559260, 0.60587
0.559270, 0.437382
0.559280, 0.262643
0.559290, 0.346896
0.559300, 0.544428
0.559310, 0.660051
0.559320, 0.698266
0.559330, 0.675846
0.559340, 0.582333
0.559350, 0.399234
0.559360, 0.254843
0.559370, 0.384115
0.559380, 0.57213
0.559390, 0.671712
0.559400, 0.698531
0.559410, 0.664945
0.559420, 0.555938
0.559430, 0.361845
0.559440, 0.258355
0.559450, 0.421765
0.559460, 0.596304
0.559470, 0.680968
0.559480, 0.696959
0.559490, 0.651853
0.559500, 0.526787
0.559510, 0.32716
0.559520, 0.272364
0.559530, 0.458175
0.559540, 0.617167
0.559550, 0.688044
0.559560, 0.693596
0.559570, 0.636496
0.559580, 0.495136
0.559590, 0.297339
0.559600, 0.295065
0.559610, 0.492275
0.559620, 0.634988
0.559630, 0.693125
0.559640, 0.688465
0.559650, 0.618797
0.559660, 0.461454
0.559670, 0.274474
0.559680, 0.324104
0.559690, 0.523473
0.559700, 0.650044
0.559710, 0.696362
0.559720, 0.681566
0.559730, 0.5987
0.559740, 0.426472
0.559750, 0.260245
0.559760, 0.357037
0.559770, 0.551528
0.559780, 0.662601
0.559790, 0.697873
0.559800, 0.67288
0.559810, 0.576179
0.559820, 0.391226
0.559830, 0.255599
0.559840, 0.391685
0.559850, 0.576424
0.559860, 0.672901
0.559870, 0.697751
0.559880, 0.662373
0.559890, 0.551266
0.559900, 0.357049
0.559910, 0.260569
0.559920, 0.426317
0.559930, 0.598283
0.559940, 0.681157
0.559950, 0.696061
0.559960, 0.650002
0.559970, 0.52408
0.559980, 0.325518
0.559990, 0.274302
0.560000, 0.459694
0.560010, 0.617302
0.560020, 0.687552
0.560030, 0.692849
0.560040, 0.635719
0.560050, 0.494858
0.560060, 0.298319
0.560070, 0.29527
0.560080, 0.491015
0.560090, 0.633706
0.560100, 0.69224
0.560110, 0.688139
0.560120, 0.619482
0.560130, 0.463992
0.560140, 0.277051
0.560150, 0.321584
0.560160, 0.519833
0.560170, 0.647726
0.560180, 0.69535
0.560190, 0.681944
0.560200, 0.601259
0.560210, 0.432059
0.560220, 0.262997
0.560230, 0.351313
0.560240, 0.545958
0.560250, 0.659584
0.560260, 0.696985
0.560270, 0.674259
0.560280, 0.581046
0.560290, 0.399839
0.560300, 0.256915
0.560310, 0.382717
0.560320, 0.569369
0.560330, 0.669481
0.560340, 0.69723
0.560350, 0.665072
0.560360, 0.558874
0.560370, 0.368318
0.560380, 0.258922
0.560390, 0.414378
0.560400, 0.590158
0.560410, 0.677599
0.560420, 0.69615
0.560430, 0.654365
0.560440, 0.534833
0.560450, 0.338646
0.560460, 0.268497
0.560470, 0.445239
0.560480, 0.608476
0.560490, 0.684094
0.560500, 0.693793
0.560510, 0.642115
0.560520, 0.509087
0.560530, 0.312066
0.560540, 0.284596
0.560550, 0.474577
0.560560, 0.624501
0.560570, 0.689105
0.560580, 0.690196
0.560590, 0.628303
0.560600, 0.481893
0.560610, 0.289802
0.560620, 0.305851
0.560630, 0.501949
0.560640, 0.638422
0.560650, 0.692747
0.560660, 0.685382
0.560670, 0.612914
0.560680, 0.453621
0.560690, 0.272915
0.560700, 0.330779
0.560710, 0.527125
0.560720, 0.650423
0.560730, 0.695118
0.560740, 0.679366
0.560750, 0.595951
0.560760, 0.424768
0.560770, 0.262178
0.560780, 0.357961
0.560790, 0.550027
0.560800, 0.660677
0.560810, 0.696302
0.560820, 0.672157
0.560830, 0.577432
0.560840, 0.395955
0.560850, 0.257968
0.560860, 0.386162
0.560870, 0.570681
0.560880, 0.66934
0.560890, 0.696366
0.560900, 0.663754
0.560910, 0.557408
0.560920, 0.367924
0.560930, 0.260226
0.560940, 0.414384
0.560950, 0.589176
0.560960, 0.676556
0.560970, 0.695367
0.560980, 0.654159
0.560990, 0.535967
0.561000, 0.341503
0.561010, 0.268487
0.561020, 0.441883
0.561030, 0.605637
0.561040, 0.682449
0.561050, 0.69335
0.561060, 0.64337
0.561070, 0.513244
0.561080, 0.317559
0.561090, 0.281962
0.561100, 0.468137
0.561110, 0.620209
0.561120, 0.687129
0.561130, 0.690352
0.561140, 0.631387
0.561150, 0.489432
0.561160, 0.296931
0.561170, 0.29966
0.561180, 0.492816
0.561190, 0.633039
0.561200, 0.690692
0.561210, 0.686404
0.561220, 0.618215
0.561230, 0.464788
0.561240, 0.280356
0.561250, 0.320513
0.561260, 0.515737
0.561270, 0.644272
0.561280, 0.693222
0.561290, 0.681528
0.561300, 0.60387
0.561310, 0.43964
0.561320, 0.268396
0.561330, 0.343483
0.561340, 0.536826
0.561350, 0.654046
0.561360, 0.694791
0.561370, 0.675744
0.561380, 0.588376
0.561390, 0.414384
0.561400, 0.26138
0.561410, 0.367638
0.561420, 0.556085
0.561430, 0.662488
0.561440, 0.695461
0.561450, 0.669068
0.561460, 0.571774
0.561470, 0.389482
0.561480, 0.259378
0.561490, 0.392194
0.561500, 0.573568
0.561510, 0.669713
0.561520, 0.695287
0.561530, 0.661514
0.561540, 0.554126
0.561550, 0.365444
0.561560, 0.262203
0.561570, 0.416528
0.561580, 0.58936
0.561590, 0.675828
0.561600, 0.694314
0.561610, 0.653096
0.561620, 0.535515
0.561630, 0.342813
0.561640, 0.269443
0.561650, 0.440176
0.561660, 0.603562
0.561670, 0.680925
0.561680, 0.692584
0.561690, 0.643828
0.561700, 0.51605
0.561710, 0.322129
0.561720, 0.280524
0.561730, 0.462808
0.561740, 0.616285
0.561750, 0.685089
0.561760, 0.690133
0.561770, 0.633727
0.561780, 0.495874
0.561790, 0.303902
0.561800, 0.294767
0.561810, 0.484211
0.561820, 0.627642
0.561830, 0.688395
0.561840, 0.686991
0.561850, 0.622811
0.561860, 0.475156
0.561870, 0.288573
0.561880, 0.31146
0.561890, 0.504261
0.561900, 0.637739
0.561910, 0.69091
0.561920, 0.683188
0.561930, 0.611107
0.561940, 0.454101
0.561950, 0.276483
0.561960, 0.32991
0.561970, 0.522903
0.561980, 0.646682
0.561990, 0.692692
0.562000, 0.678748
0.562010, 0.598644
0.562020, 0.432942
0.562030, 0.26785
0.562040, 0.349483
0.562050, 0.540132
0.562060, 0.654566
0.562070, 0.693796
0.562080, 0.673696
0.562090, 0.585461
0.562100, 0.41194
0.562110, 0.262756
0.562120, 0.369626
0.562130, 0.555978
0.562140, 0.661481
0.562150, 0.694268
0.562160, 0.668056
0.562170, 0.571604
0.562180, 0.391375
0.562190, 0.261147
0.562200, 0.389883
0.562210, 0.570495
0.562220, 0.667509
0.562230, 0.694153
0.562240, 0.661848
0.562250, 0.55713
0.562260, 0.37154
0.562270, 0.262843
0.562280, 0.409886
0.562290, 0.583749
0.562300, 0.672726
0.562310, 0.693488
0.562320, 0.655098
0.562330, 0.542105
0.562340, 0.352728
0.562350, 0.267561
0.562360, 0.42936
0.562370, 0.595816
0.562380, 0.677199
0.562390, 0.69231
0.562400, 0.647828
0.562410, 0.526607
0.562420, 0.335221
0.562430, 0.274944
0.562440, 0.448102
0.562450, 0.606775
0.562460, 0.680991
0.562470, 0.690651
0.562480, 0.640063
0.562490, 0.510725
0.562500, 0.319278
0.562510, 0.284588
0.562520, 0.465973
0.562530, 0.616705
0.562540, 0.684158
0.562550, 0.688543
0.562560, 0.631829
0.562570, 0.494558
0.562580, 0.305122
0.562590, 0.296074
0.562600, 0.482888
0.562610, 0.625682
0.562620, 0.686752
0.562630, 0.686013
0.562640, 0.623157
0.562650, 0.478215
